Fecha,Año,Mes,Partido,Categoria,Subcategoria,Monto,Cantidad,Fuente,Competencia
2022-09-25,2022,Septiembre,Dorados,Taquilla,Preventa Taquilla,75.00,,General,Liga
2022-09-28,2022,Septiembre,Durango,Taquilla,Taquilla,2050.00,,General,Liga
2022-09-28,2022,Septiembre,Durango,Taquilla,Taquilla Partido,5215.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Taquilla,Taquilla,3645.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Taquilla,Taquilla Partido,8805.00,,General,Liga
2022-10-11,2022,Octubre,Tepatitlan,Taquilla,Preventa Taquilla,395.00,,General,Liga
2022-11-23,2022,Noviembre,Cruz Azul,Taquilla,Taquilla,185940.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Taquilla,Taquilla Partido,204790.00,,General,Amistoso
2022-11-23,2022,Noviembre,Cruz Azul,Taquilla,Preventa Taquilla,111150.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Taquilla,Taquilla,501200.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Taquilla,Taquilla Partido,165050.00,,General,Amistoso
2022-12-11,2022,Diciembre,America,Taquilla,Preventa Taquilla,474395.00,,General,Amistoso
2023-01-11,2023,Enero,UDG,Taquilla,Taquilla,14280.00,,General,Liga
2023-01-11,2023,Enero,UDG,Taquilla,Taquilla Partido,28490.00,,General,Liga
2023-01-11,2023,Enero,UDG,Taquilla,Preventa Taquilla,1570.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Taquilla,Taquilla,9410.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Taquilla,Taquilla Partido,18385.00,,General,Liga
2023-01-25,2023,Enero,Correcaminos,Taquilla,Preventa Taquilla,1070.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Taquilla,Taquilla,18925.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Taquilla,Taquilla Partido,33675.00,,General,Liga
2023-02-07,2023,Febrero,Atlante,Taquilla,Preventa Taquilla,2895.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Taquilla,Taquilla,12380.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Taquilla,Taquilla Partido,20955.00,,General,Liga
2023-03-01,2023,Marzo,Morelia,Taquilla,Preventa Taquilla,1180.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Taquilla,Taquilla,6995.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Taquilla,Taquilla Partido,17335.00,,General,Liga
2023-03-16,2023,Marzo,Mineros,Taquilla,Preventa Taquilla,1255.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Taquilla,Taquilla,3720.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Taquilla,Taquilla Partido,12465.00,,General,Liga
2023-03-24,2023,Marzo,Cimarrones,Taquilla,Preventa Taquilla,700.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Taquilla,Taquilla,9895.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Taquilla,Taquilla Partido,19845.00,,General,Liga
2023-03-29,2023,Marzo,Tapatio,Taquilla,Preventa Taquilla,3640.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Taquilla,Taquilla,17735.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Taquilla,Taquilla Partido,38105.00,,General,Liga
2023-04-11,2023,Abril,Pumas Tabasco,Taquilla,Preventa Taquilla,675.00,,General,Liga
2023-07-29,2023,Julio,Venados,Taquilla,Taquilla,14870.00,,General,Liga
2023-07-29,2023,Julio,Venados,Taquilla,Taquilla Partido,39735.00,,General,Liga
2023-07-29,2023,Julio,Venados,Taquilla,Preventa Taquilla,2795.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Taquilla,Taquilla,10365.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Taquilla,Taquilla Partido,38530.00,,General,Liga
2023-08-05,2023,Agosto,Correcaminos,Taquilla,Preventa Taquilla,2630.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Taquilla,Taquilla,17685.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Taquilla,Taquilla Partido,37265.00,,General,Liga
2023-08-19,2023,Agosto,Morelia,Taquilla,Preventa Taquilla,2465.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Taquilla,Taquilla,11160.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Taquilla,Taquilla Partido,21190.00,,General,Liga
2023-09-06,2023,Septiembre,Tlaxcala,Taquilla,Preventa Taquilla,1135.00,,General,Liga
2023-09-19,2023,Septiembre,Cimarrones,Taquilla,Taquilla,6285.00,,General,Liga
2023-09-19,2023,Septiembre,Cimarrones,Taquilla,Taquilla Partido,11235.00,,General,Liga
2023-09-19,2023,Septiembre,Cimarrones,Taquilla,Preventa Taquilla,1025.00,,General,Liga
2023-10-05,2023,Octubre,UDG,Taquilla,Taquilla,10930.00,,General,Liga
2023-10-05,2023,Octubre,UDG,Taquilla,Taquilla Partido,29410.00,,General,Liga
2023-10-05,2023,Octubre,UDG,Taquilla,Preventa Taquilla,1440.00,,General,Liga
2023-11-01,2023,Noviembre,Mineros,Taquilla,Taquilla,10020.00,,General,Liga
2023-11-01,2023,Noviembre,Mineros,Taquilla,Taquilla Partido,21075.00,,General,Liga
2023-11-01,2023,Noviembre,Mineros,Taquilla,Preventa Taquilla,2195.00,,General,Liga
2023-11-19,2023,Noviembre,Venados,Taquilla,Taquilla,131805.00,,General,Liga
2023-11-19,2023,Noviembre,Venados,Taquilla,Taquilla Partido,125200.00,,General,Liga
2023-11-19,2023,Noviembre,Venados,Taquilla,Preventa Taquilla,94685.00,,General,Liga
2023-11-26,2023,Noviembre,Mineros,Taquilla,Taquilla,255268.00,,General,Liga
2023-11-26,2023,Noviembre,Mineros,Taquilla,Taquilla Partido,206550.00,,General,Liga
2023-11-26,2023,Noviembre,Mineros,Taquilla,Preventa Taquilla,116850.00,,General,Liga
2023-12-03,2023,Diciembre,Atlante,Taquilla,Taquilla,901398.72,,General,Liga
2023-12-03,2023,Diciembre,Atlante,Taquilla,Taquilla Movil Taberna,26850.00,,General,Liga
2023-12-03,2023,Diciembre,Atlante,Taquilla,Preventa Taquilla,303800.00,,General,Liga
2024-01-16,2024,Enero,Alebrijes,Taquilla,Taquilla,57135.75,,General,Liga
2024-01-16,2024,Enero,Alebrijes,Taquilla,Taquilla Partido,20500.00,,General,Liga
2024-01-16,2024,Enero,Alebrijes,Taquilla,Preventa Taquilla,36235.00,,General,Liga
2024-01-25,2024,Enero,Atlante,Taquilla,Taquilla,69283.50,,General,Liga
2024-01-25,2024,Enero,Atlante,Taquilla,Taquilla Partido,71170.00,,General,Liga
2024-01-25,2024,Enero,Atlante,Taquilla,Preventa Taquilla,23870.00,,General,Liga
2024-02-13,2024,Febrero,Celaya,Taquilla,Taquilla,27034.25,,General,Liga
2024-02-13,2024,Febrero,Celaya,Taquilla,Taquilla Partido,35335.00,,General,Liga
2024-02-13,2024,Febrero,Celaya,Taquilla,Preventa Taquilla,2550.00,,General,Liga
2024-03-02,2024,Marzo,La Paz,Taquilla,Taquilla,32635.75,,General,Liga
2024-03-02,2024,Marzo,La Paz,Taquilla,Taquilla Partido,35855.00,,General,Liga
2024-03-02,2024,Marzo,La Paz,Taquilla,Preventa Taquilla,3160.00,,General,Liga
2024-03-19,2024,Marzo,Tepatitlan,Taquilla,Taquilla,17280.50,,General,Liga
2024-03-19,2024,Marzo,Tepatitlan,Taquilla,Taquilla Partido,19760.00,,General,Liga
2024-03-19,2024,Marzo,Tepatitlan,Taquilla,Preventa Taquilla,3905.00,,General,Liga
2024-03-26,2024,Marzo,Tapatio,Taquilla,Taquilla,56559.00,,General,Liga
2024-03-26,2024,Marzo,Tapatio,Taquilla,Taquilla Partido,65090.00,,General,Liga
2024-03-26,2024,Marzo,Tapatio,Taquilla,Preventa Taquilla,9430.00,,General,Liga
2024-04-09,2024,Abril,Dorados,Taquilla,Taquilla,31450.00,,General,Liga
2024-04-09,2024,Abril,Dorados,Taquilla,Taquilla Partido,35985.00,,General,Liga
2024-04-09,2024,Abril,Dorados,Taquilla,Preventa Taquilla,4480.00,,General,Liga
2024-04-25,2024,Abril,Atlante,Taquilla,Taquilla,232730.00,,General,Liga
2024-04-25,2024,Abril,Atlante,Taquilla,Taquilla Partido,142100.00,,General,Liga
2024-04-25,2024,Abril,Atlante,Taquilla,Preventa Taquilla,70350.00,,General,Liga
2024-05-15,2024,Mayo,Atlante,Taquilla,Taquilla,232730.00,,General,Liga
2024-05-15,2024,Mayo,Atlante,Taquilla,Taquilla Partido,67800.00,,General,Liga
2024-05-15,2024,Mayo,Atlante,Taquilla,Preventa Taquilla,47934.00,,General,Liga
2024-08-03,2024,Agosto,Tepatitlan,Taquilla,Taquilla,22929.00,,General,Liga
2024-08-03,2024,Agosto,Tepatitlan,Taquilla,Taquilla Partido,19890.00,,General,Liga
2024-08-03,2024,Agosto,Tepatitlan,Taquilla,Preventa Taquilla,5970.00,,General,Liga
2024-08-03,2024,Agosto,Tepatitlan,Taquilla,Clip Taquilla,9410.00,,General,Liga
2024-08-17,2024,Agosto,Mineros,Taquilla,Taquilla,33849.50,,General,Liga
2024-08-17,2024,Agosto,Mineros,Taquilla,Taquilla Partido,31570.00,,General,Liga
2024-08-17,2024,Agosto,Mineros,Taquilla,Preventa Taquilla,3640.00,,General,Liga
2024-08-17,2024,Agosto,Mineros,Taquilla,Boletos Promo Cerveza,1180.00,24,General,Liga
2024-08-17,2024,Agosto,Mineros,Taquilla,Clip Taquilla,11200.00,,General,Liga
2024-08-24,2024,Agosto,Tampico,Taquilla,Boletos Promo Cerveza,13200.00,171,General,Liga
2024-08-24,2024,Agosto,Tampico,Taquilla,Taquilla,24455.50,,General,Liga
2024-08-24,2024,Agosto,Tampico,Taquilla,Taquilla Partido,11200.00,,General,Liga
2024-08-24,2024,Agosto,Tampico,Taquilla,Preventa Taquilla,920.00,,General,Liga
2024-08-24,2024,Agosto,Tampico,Taquilla,Clip Taquilla,8320.00,,General,Liga
2024-09-07,2024,Septiembre,UDG,Taquilla,Taquilla,26956.00,,General,Liga
2024-09-07,2024,Septiembre,UDG,Taquilla,Taquilla Partido,21970.00,,General,Liga
2024-09-07,2024,Septiembre,UDG,Taquilla,Clip Taquilla,9320.00,,General,Liga
2024-09-07,2024,Septiembre,UDG,Taquilla,Venta Palco 19,6400.00,,General,Liga
2024-09-28,2024,Septiembre,Tlaxcala,Taquilla,Taquilla,9186.00,,General,Liga
2024-09-28,2024,Septiembre,Tlaxcala,Taquilla,Taquilla Partido,4840.00,,General,Liga
2024-09-28,2024,Septiembre,Tlaxcala,Taquilla,Clip Taquilla,3120.00,,General,Liga
2024-09-28,2024,Septiembre,Tlaxcala,Taquilla,Venta Palco 19,6400.00,,General,Liga
2024-09-28,2024,Septiembre,Tlaxcala,Taquilla,Preventa Taquilla,1120.00,,General,Liga
2024-09-28,2024,Septiembre,Tlaxcala,Taquilla,Promo Boletos Oktoberfest,1125.00,,General,Liga
